ID_Prestamo,Edad,Rango_Edad,Genero,Estado_Civil,Trabajo,Empleo_Desde,Vivienda,Propiedad,Status_Cuenta,Cuenta_Ahorro,Historial_Crediticio,Proposito,Monto_Credito,Duracion_Meses,Tasa_Cuota,Cuota_Mensual,Score_Cliente,Categoria_Score,Rango_Monto,Creditos_Existentes,Personas_Dependientes,Otros_Deudores,Otros_Planes_Cuota,Telefono,Extranjero,Riesgo,Fecha_Solicitud,Anio,Mes,Nombre_Mes,Trimestre,Dia_Semana
644,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1851,24,4,77.12,494,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Garante,Ninguno,Sí,Sí,Good,2024-12-05,2024,12,December,4,Thursday
645,32,26-35 (Adulto Joven),Masculino,Casado/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1880,18,4,104.44,512,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-05-21,2025,5,May,2,Wednesday
646,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Retraso en pagos pasados,Negocio,7980,36,4,221.67,411,Muy Alto Riesgo (300-500),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Bad,2024-11-08,2024,11,November,4,Friday
647,32,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Sin créditos / todos pagados,Muebles/Equipamiento,4583,30,2,152.77,549,Alto Riesgo (501-600),Mediano (3K-5K),2,1,Garante,Ninguno,No,Sí,Good,2024-12-21,2024,12,December,4,Saturday
648,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),1386,12,2,115.5,608,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2025-07-18,2025,7,July,3,Friday
649,38,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),947,24,4,39.46,683,Riesgo Medio (601-700),Micro (<1K),1,2,Ninguno,Banco,No,Sí,Bad,2024-07-08,2024,7,July,3,Monday
650,40,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Alquiler,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Educación,684,12,4,57.0,600,Alto Riesgo (501-600),Micro (<1K),1,2,Ninguno,Ninguno,No,Sí,Bad,2024-09-19,2024,9,September,3,Thursday
651,50,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Educación,7476,48,4,155.75,605,Riesgo Medio (601-700),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-05-29,2024,5,May,2,Wednesday
652,37,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1922,12,4,160.17,683,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2024-04-17,2024,4,April,2,Wednesday
653,45,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),2303,24,4,95.96,651,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Co-solicitante,Ninguno,No,Sí,Bad,2023-09-05,2023,9,September,3,Tuesday
654,42,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Auto (Nuevo),8086,36,2,224.61,536,Alto Riesgo (501-600),Grande (5K-10K),4,1,Ninguno,Ninguno,Sí,Sí,Bad,2024-01-30,2024,1,January,1,Tuesday
655,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),2346,24,4,97.75,617,Riesgo Medio (601-700),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2024-10-08,2024,10,October,4,Tuesday
656,22,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,Desempleado,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),3973,14,1,283.79,431,Muy Alto Riesgo (300-500),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-09-02,2023,9,September,3,Saturday
657,41,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),888,12,4,74.0,720,Bajo Riesgo (701-850),Micro (<1K),1,2,Ninguno,Banco,No,Sí,Bad,2024-01-15,2024,1,January,1,Monday
658,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Radio/Televisión,10222,48,4,212.96,599,Alto Riesgo (501-600),Muy Grande (>10K),1,1,Ninguno,Tiendas,Sí,Sí,Good,2024-01-28,2024,1,January,1,Sunday
659,28,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,Negocio,4221,30,2,140.7,695,Riesgo Medio (601-700),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-03-19,2024,3,March,1,Tuesday
660,41,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Sin propiedad conocida,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,6361,18,2,353.39,535,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-09-18,2025,9,September,3,Thursday
661,23,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Bienes raíces,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1297,12,3,108.08,672,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-07-20,2024,7,July,3,Saturday
662,23,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),900,12,4,75.0,603,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Bad,2025-12-10,2025,12,December,4,Wednesday
663,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2241,21,4,106.71,649,Riesgo Medio (601-700),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-08-02,2024,8,August,3,Friday
664,35,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Retraso en pagos pasados,Muebles/Equipamiento,1050,6,4,175.0,473,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Tiendas,Sí,Sí,Good,2023-07-25,2023,7,July,3,Tuesday
665,50,36-50 (Adulto),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Educación,1047,6,2,174.5,558,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-02-02,2024,2,February,1,Friday
666,27,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Propia,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Otros,6314,24,4,263.08,393,Muy Alto Riesgo (300-500),Grande (5K-10K),2,1,Co-solicitante,Banco,Sí,Sí,Good,2024-08-29,2024,8,August,3,Thursday
667,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),>= 1000 DM,Todos créditos pagados en este banco,Muebles/Equipamiento,3496,30,4,116.53,662,Riesgo Medio (601-700),Mediano (3K-5K),1,2,Ninguno,Tiendas,Sí,Sí,Good,2024-04-10,2024,4,April,2,Wednesday
668,27,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Todos créditos pagados en este banco,Negocio,3609,48,1,75.19,705,Bajo Riesgo (701-850),Mediano (3K-5K),1,1,Ninguno,Tiendas,No,Sí,Good,2025-01-09,2025,1,January,1,Thursday
669,43,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),4843,12,3,403.58,360,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Co-solicitante,Ninguno,Sí,Sí,Bad,2024-01-03,2024,1,January,1,Wednesday
670,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,3017,30,4,100.57,682,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-09-11,2024,9,September,3,Wednesday
671,27,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,100 - 500 DM,Cuenta crítica / créditos en otros bancos,Negocio,4139,24,3,172.46,527,Alto Riesgo (501-600),Mediano (3K-5K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-01-29,2023,1,January,1,Sunday
672,31,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Negocio,5742,36,2,159.5,567,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2025-12-29,2025,12,December,4,Monday
673,42,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),10366,60,2,172.77,639,Riesgo Medio (601-700),Muy Grande (>10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-09-17,2023,9,September,3,Sunday
674,24,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),2080,6,1,346.67,448,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-07-15,2024,7,July,3,Monday
675,41,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,500 - 1000 DM,Retraso en pagos pasados,Negocio,2580,21,4,122.86,447,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,2,Ninguno,Banco,No,Sí,Bad,2023-04-04,2023,4,April,2,Tuesday
676,26,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,4 - 7 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,4530,30,4,151.0,446,Muy Alto Riesgo (300-500),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-04-22,2023,4,April,2,Saturday
677,33,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,5150,24,4,214.58,466,Muy Alto Riesgo (300-500),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-08-21,2024,8,August,3,Wednesday
678,24,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,5595,72,2,77.71,732,Bajo Riesgo (701-850),Grande (5K-10K),1,1,Ninguno,Ninguno,No,Sí,Bad,2023-09-16,2023,9,September,3,Saturday
679,64,50+ (Senior),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Alquiler,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2384,24,4,99.33,648,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Banco,No,Sí,Good,2025-10-02,2025,10,October,4,Thursday
680,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1453,18,3,80.72,648,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-07-30,2023,7,July,3,Sunday
681,56,50+ (Senior),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Educación,1538,6,1,256.33,571,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-01-26,2023,1,January,1,Thursday
682,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Radio/Televisión,2279,12,4,189.92,516,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-08-05,2024,8,August,3,Monday
683,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Radio/Televisión,1478,15,4,98.53,534,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Banco,No,Sí,Good,2025-08-19,2025,8,August,3,Tuesday
684,47,36-50 (Adulto),Masculino,Casado/a,Empleado calificado,< 1 año,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,5103,24,3,212.62,384,Muy Alto Riesgo (300-500),Grande (5K-10K),3,1,Ninguno,Ninguno,Sí,Sí,Good,2025-09-07,2025,9,September,3,Sunday
685,31,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Negocio,9857,36,1,273.81,513,Alto Riesgo (501-600),Grande (5K-10K),2,2,Ninguno,Ninguno,Sí,Sí,Good,2025-06-21,2025,6,June,2,Saturday
686,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),6527,60,4,108.78,571,Alto Riesgo (501-600),Grande (5K-10K),1,2,Ninguno,Ninguno,Sí,Sí,Good,2024-11-28,2024,11,November,4,Thursday
687,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1347,10,4,134.7,592,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2024-01-13,2024,1,January,1,Saturday
688,30,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Auto (Nuevo),2862,36,4,79.5,558,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-16,2023,4,April,2,Sunday
689,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2753,9,3,305.89,641,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Co-solicitante,Ninguno,Sí,Sí,Good,2024-06-01,2024,6,June,2,Saturday
690,31,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),>= 1000 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),3651,12,1,304.25,573,Alto Riesgo (501-600),Mediano (3K-5K),1,2,Ninguno,Ninguno,No,Sí,Good,2025-09-05,2025,9,September,3,Friday
691,25,18-25 (Joven),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,975,15,2,65.0,489,Muy Alto Riesgo (300-500),Micro (<1K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-08-22,2023,8,August,3,Tuesday
692,25,18-25 (Joven),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,Reparaciones,2631,15,3,175.4,684,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-05-14,2023,5,May,2,Sunday
693,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2896,24,2,120.67,587,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2025-03-31,2025,3,March,1,Monday
694,44,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,< 0 DM (Sobregiro),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),4716,6,1,786.0,398,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,2,Ninguno,Ninguno,No,Sí,Good,2025-10-04,2025,10,October,4,Saturday
695,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2284,24,4,95.17,677,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-06-01,2023,6,June,2,Thursday
696,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Alquiler,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Auto (Usado),1236,6,2,206.0,560,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-20,2023,4,April,2,Thursday
697,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1103,12,4,91.92,709,Bajo Riesgo (701-850),Pequeño (1K-3K),2,1,Garante,Ninguno,No,No,Good,2023-11-07,2023,11,November,4,Tuesday
698,38,36-50 (Adulto),Femenino,Casado/a,Desempleado / No calificado - No residente,Desempleado,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),926,12,1,77.17,412,Muy Alto Riesgo (300-500),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-11-02,2023,11,November,4,Thursday
699,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1800,18,4,100.0,547,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-09-14,2024,9,September,3,Saturday
700,40,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Alquiler,Auto u otros bienes,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Educación,1905,15,4,127.0,694,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-06-24,2023,6,June,2,Saturday
701,29,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1123,12,4,93.58,584,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2024-05-23,2024,5,May,2,Thursday
702,46,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),6331,48,4,131.9,481,Muy Alto Riesgo (300-500),Grande (5K-10K),2,1,Ninguno,Ninguno,Sí,Sí,Bad,2023-08-31,2023,8,August,3,Thursday
703,47,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1377,24,4,57.38,688,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-05-02,2025,5,May,2,Friday
704,41,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Negocio,2503,30,4,83.43,587,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Tiendas,No,Sí,Good,2024-04-07,2024,4,April,2,Sunday
705,32,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Negocio,2528,27,4,93.63,603,Riesgo Medio (601-700),Pequeño (1K-3K),1,2,Ninguno,Ninguno,Sí,Sí,Good,2025-12-06,2025,12,December,4,Saturday
706,35,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),5324,15,1,354.93,578,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,No,Sí,Good,2025-02-18,2025,2,February,1,Tuesday
707,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),6560,48,3,136.67,631,Riesgo Medio (601-700),Grande (5K-10K),1,1,Ninguno,Ninguno,No,Sí,Bad,2025-07-11,2025,7,July,3,Friday
708,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,Muebles/Equipamiento,2969,12,4,247.42,642,Riesgo Medio (601-700),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Bad,2025-06-25,2025,6,June,2,Wednesday
709,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1206,9,4,134.0,627,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-08-31,2024,8,August,3,Saturday
710,37,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2118,9,2,235.33,670,Riesgo Medio (601-700),Pequeño (1K-3K),1,2,Ninguno,Ninguno,No,Sí,Good,2025-05-28,2025,5,May,2,Wednesday
711,32,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,629,18,4,34.94,566,Alto Riesgo (501-600),Micro (<1K),2,1,Ninguno,Banco,Sí,Sí,Good,2024-09-17,2024,9,September,3,Tuesday
712,35,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,Educación,1198,6,4,199.67,587,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2023-05-04,2023,5,May,2,Thursday
