ID_Cliente,Edad,Rango_Edad,Genero,Estado_Civil,Trabajo,Empleo_Desde,Vivienda,Propiedad,Status_Cuenta,Cuenta_Ahorro,Historial_Crediticio,Telefono,Extranjero,Personas_Dependientes,Otros_Deudores,Otros_Planes_Cuota,Categoria_Score,Rango_Monto
1621,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1622,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1623,38,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Banco,Riesgo Medio (601-700),Mediano (3K-5K)
1624,22,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1625,65,50+ (Senior),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1626,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1627,41,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1628,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Sin propiedad conocida,0 - 200 DM (Bajo balance),100 - 500 DM,Todos créditos pagados en este banco,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1629,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1630,64,50+ (Senior),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Mediano (3K-5K)
1631,28,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1632,44,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,No,Sí,1,Ninguno,Banco,Riesgo Medio (601-700),Pequeño (1K-3K)
1633,23,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1634,19,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Co-solicitante,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1635,25,18-25 (Joven),Femenino,Casado/a,No calificado - Residente,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1636,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,2,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1637,28,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1638,21,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Muy Grande (>10K)
1639,34,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1640,26,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Retraso en pagos pasados,Sí,Sí,2,Ninguno,Banco,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1641,27,26-35 (Adulto Joven),Femenino,Casado/a,Desempleado / No calificado - No residente,Desempleado,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1642,38,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Bajo Riesgo (701-850),Pequeño (1K-3K)
1643,40,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1644,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Garante,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1645,32,26-35 (Adulto Joven),Masculino,Casado/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1646,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1647,32,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Sin créditos / todos pagados,No,Sí,1,Garante,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1648,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1649,38,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,2,Ninguno,Banco,Riesgo Medio (601-700),Micro (<1K)
1650,40,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Alquiler,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1651,50,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1652,37,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1653,45,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Co-solicitante,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1654,42,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1655,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1656,22,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,Desempleado,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1657,41,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,2,Ninguno,Banco,Bajo Riesgo (701-850),Micro (<1K)
1658,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Tiendas,Alto Riesgo (501-600),Muy Grande (>10K)
1659,28,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Mediano (3K-5K)
1660,41,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Sin propiedad conocida,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1661,23,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Bienes raíces,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1662,23,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1663,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1664,35,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Tiendas,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1665,50,36-50 (Adulto),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1666,27,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Propia,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Co-solicitante,Banco,Muy Alto Riesgo (300-500),Grande (5K-10K)
1667,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),>= 1000 DM,Todos créditos pagados en este banco,Sí,Sí,2,Ninguno,Tiendas,Riesgo Medio (601-700),Mediano (3K-5K)
1668,27,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Todos créditos pagados en este banco,No,Sí,1,Ninguno,Tiendas,Bajo Riesgo (701-850),Mediano (3K-5K)
1669,43,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Alquiler,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Co-solicitante,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1670,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Mediano (3K-5K)
1671,27,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,100 - 500 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1672,31,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1673,42,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Muy Grande (>10K)
1674,24,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1675,41,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,500 - 1000 DM,Retraso en pagos pasados,No,Sí,2,Ninguno,Banco,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1676,26,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,4 - 7 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1677,33,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1678,24,18-25 (Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Bajo Riesgo (701-850),Grande (5K-10K)
1679,64,50+ (Senior),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Alquiler,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Banco,Riesgo Medio (601-700),Pequeño (1K-3K)
1680,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1681,56,50+ (Senior),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1682,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1683,33,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1684,47,36-50 (Adulto),Masculino,Casado/a,Empleado calificado,< 1 año,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1685,31,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Sí,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1686,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1687,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,>= 200 DM (Buen balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1688,30,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1689,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Co-solicitante,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1690,31,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),>= 1000 DM,Créditos existentes pagados puntualmente,No,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1691,25,18-25 (Joven),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Micro (<1K)
1692,25,18-25 (Joven),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1693,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1694,44,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,< 0 DM (Sobregiro),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,No,Sí,2,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1695,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1696,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Alquiler,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1697,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,No,1,Garante,Ninguno,Bajo Riesgo (701-850),Pequeño (1K-3K)
1698,38,36-50 (Adulto),Femenino,Casado/a,Desempleado / No calificado - No residente,Desempleado,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Micro (<1K)
1699,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1700,40,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Alquiler,Auto u otros bienes,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1701,29,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1702,46,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1703,47,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1704,41,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Tiendas,Alto Riesgo (501-600),Pequeño (1K-3K)
1705,32,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,2,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1706,35,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1707,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1708,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
